success,trial_type,trial_index,time_elapsed,internal_node_id,line_1,line_2,line_3,rt,phase,first_stage,last_stage,show_money_val,p_o1,safe_val,o1_val,o2_val,o1_image,o2_image,safe_image,choice_image,key_press_num,choice,accept,outcome_reached,points_received,choice_number,correct_image,correct_name,use_image,use_outcome,correct,key,p_o1_c1,p_o1_c2,chosen_side,chosen_machine,outcome_im,points_recieved,correct_response,C1,C2
,evan-run-trial,161,727259,0.0-161.0,,,,386.2299998,TRAIN OBSERVE,2,4,FALSE,0,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In05.png,49,1,,2,10,2,,,,,,,,,,,,,,,
,evan-run-trial,162,729861,0.0-162.0,,,,372.6499998,TRAIN OBSERVE,2,4,FALSE,1,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In05.png,49,1,,1,10,2,,,,,,,,,,,,,,,
,evan-run-trial,163,733530,0.0-163.0,,,,1420.165,TRAIN OBSERVE,2,4,FALSE,0,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In05.png,49,1,,2,10,2,,,,,,,,,,,,,,,
,evan-run-trial,164,736165,0.0-164.0,,,,407.3950001,TRAIN OBSERVE,2,4,FALSE,1,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In05.png,49,1,,1,10,2,,,,,,,,,,,,,,,
,evan-run-trial,165,738718,0.0-165.0,,,,299.8449998,TRAIN OBSERVE,2,4,FALSE,0,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In05.png,49,1,,2,10,2,,,,,,,,,,,,,,,
,evan-run-trial,166,741270,0.0-166.0,,,,322.745,TRAIN OBSERVE,2,4,FALSE,0,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In05.png,49,1,,2,10,2,,,,,,,,,,,,,,,
,evan-info-quiz,167,743247,0.0-167.0,,,,1471.825,,,,,,,,,,,,,,,,,,,Stimuli/MEG_Stimuli/intermediate/In02.png,SCISSORS,TRUE,TRUE,1,49,,,,,,,,,
,evan-run-trial,168,745774,0.0-168.0,,,,272.56,TRAIN OBSERVE,2,4,FALSE,1,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In05.png,49,1,,1,10,2,,,,,,,,,,,,,,,
,evan-run-trial,169,748427,0.0-169.0,,,,402.675,TRAIN OBSERVE,2,4,FALSE,1,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In05.png,49,1,,1,10,2,,,,,,,,,,,,,,,
,evan-run-trial,170,751228,0.0-170.0,,,,549.9900002,TRAIN OBSERVE,2,4,FALSE,0,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In05.png,49,1,,2,10,2,,,,,,,,,,,,,,,
,evan-display-text,171,769498,0.0-171.0,You'll now play the ZEBRA slot machine.,"For each game, press 1 to play the machine.",Please pay attention! There will be checks.,18268.14,TRAIN INFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,evan-run-trial,172,772180,0.0-172.0,,,,439.1650003,TRAIN OBSERVE,2,4,FALSE,1,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In07.png,49,1,,1,10,4,,,,,,,,,,,,,,,
,evan-run-trial,173,774749,0.0-173.0,,,,316.565,TRAIN OBSERVE,2,4,FALSE,1,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In07.png,49,1,,1,10,4,,,,,,,,,,,,,,,
,evan-run-trial,174,777285,0.0-174.0,,,,306.3050001,TRAIN OBSERVE,2,4,FALSE,0,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In07.png,49,1,,2,10,4,,,,,,,,,,,,,,,
,evan-run-trial,175,779786,0.0-175.0,,,,251.7949999,TRAIN OBSERVE,2,4,FALSE,1,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In07.png,49,1,,1,10,4,,,,,,,,,,,,,,,
,evan-run-trial,176,782222,0.0-176.0,,,,199.0499999,TRAIN OBSERVE,2,4,FALSE,1,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In07.png,49,1,,1,10,4,,,,,,,,,,,,,,,
,evan-info-quiz,177,783487,0.0-177.0,,,,759.7049996,,,,,,,,,,,,,,,,,,,Stimuli/MEG_Stimuli/intermediate/In07.png,ZEBRA,TRUE,FALSE,1,50,,,,,,,,,
,evan-run-trial,178,786024,0.0-178.0,,,,288.9749999,TRAIN OBSERVE,2,4,FALSE,1,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In07.png,49,1,,1,10,4,,,,,,,,,,,,,,,
,evan-info-quiz,179,787215,0.0-179.0,,,,685.6200001,,,,,,,,,,,,,,,,,,,Stimuli/MEG_Stimuli/intermediate/In07.png,ZEBRA,TRUE,FALSE,1,50,,,,,,,,,
,evan-run-trial,180,789761,0.0-180.0,,,,289.1600002,TRAIN OBSERVE,2,4,FALSE,0,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In07.png,49,1,,2,10,4,,,,,,,,,,,,,,,
,evan-run-trial,181,792196,0.0-181.0,,,,190.035,TRAIN OBSERVE,2,4,FALSE,1,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In07.png,49,1,,1,10,4,,,,,,,,,,,,,,,
,evan-run-trial,182,794766,0.0-182.0,,,,316.6300002,TRAIN OBSERVE,2,4,FALSE,1,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In07.png,49,1,,1,10,4,,,,,,,,,,,,,,,
,evan-run-trial,183,797218,0.0-183.0,,,,210.7099998,TRAIN OBSERVE,2,4,FALSE,1,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In07.png,49,1,,1,10,4,,,,,,,,,,,,,,,
,evan-display-text,184,799162,0.0-184.0,You'll now make some choices between the MARBLES and the ZEBRA machines to earn points!,Press 1 to select the LEFT machine and 2 to select the RIGHT machine.,"Before each choice, you'll be shown the number of points for each banknote. Pay attention!",1942.165,TRAIN INFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,evan-two-stim-choice,185,806860,0.0-185.0,,,,770.2700002,TRAIN CHOICE,1,4,,,,0,-10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,,,50,,,2,,,,,,,,,0.4,0.8,2,2,Stimuli/MEG_Stimuli/intermediate/In02.png,-10,TRUE,2,4
,evan-two-stim-choice,186,814316,0.0-186.0,,,,551.5950001,TRAIN CHOICE,1,4,,,,10,0,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,,,49,,,1,,,,,,,,,0.4,0.8,1,2,Stimuli/MEG_Stimuli/intermediate/In01.png,10,TRUE,2,4
,evan-two-stim-choice,187,823089,0.0-187.0,,,,1864.265,TRAIN CHOICE,1,4,,,,0,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,,,50,,,2,,,,,,,,,0.4,0.8,2,1,Stimuli/MEG_Stimuli/intermediate/In02.png,10,TRUE,2,4
,evan-two-stim-choice,188,832614,0.0-188.0,,,,2625.41,TRAIN CHOICE,1,4,,,,0,-10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,,,50,,,1,,,,,,,,,0.4,0.8,2,2,Stimuli/MEG_Stimuli/intermediate/In01.png,0,TRUE,2,4
,evan-two-stim-choice,189,840205,0.0-189.0,,,,668.85,TRAIN CHOICE,1,4,,,,10,0,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,,,50,,,1,,,,,,,,,0.4,0.8,2,2,Stimuli/MEG_Stimuli/intermediate/In01.png,10,TRUE,2,4
,evan-two-stim-choice,190,848061,0.0-190.0,,,,951.1549999,TRAIN CHOICE,1,4,,,,-10,0,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,,,49,,,1,,,,,,,,,0.4,0.8,1,1,Stimuli/MEG_Stimuli/intermediate/In01.png,-10,TRUE,2,4
,evan-two-stim-choice,191,855568,0.0-191.0,,,,582.4250001,TRAIN CHOICE,1,4,,,,0,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,,,49,,,2,,,,,,,,,0.4,0.8,1,1,Stimuli/MEG_Stimuli/intermediate/In02.png,10,TRUE,2,4
,evan-two-stim-choice,192,862990,0.0-192.0,,,,484.9100001,TRAIN CHOICE,1,4,,,,0,-10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,,,50,,,1,,,,,,,,,0.4,0.8,2,2,Stimuli/MEG_Stimuli/intermediate/In01.png,0,TRUE,2,4
,evan-two-stim-choice,193,870495,0.0-193.0,,,,597.145,TRAIN CHOICE,1,4,,,,-10,0,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,,,50,,,2,,,,,,,,,0.4,0.8,2,1,Stimuli/MEG_Stimuli/intermediate/In02.png,0,TRUE,2,4
,evan-two-stim-choice,194,878170,0.0-194.0,,,,739.8600001,TRAIN CHOICE,1,4,,,,0,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,,,49,,,2,,,,,,,,,0.4,0.8,1,1,Stimuli/MEG_Stimuli/intermediate/In02.png,10,TRUE,2,4
,evan-two-stim-choice,195,886177,0.0-195.0,,,,1098.445,TRAIN CHOICE,1,4,,,,10,0,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,,,49,,,1,,,,,,,,,0.4,0.8,1,2,Stimuli/MEG_Stimuli/intermediate/In01.png,10,TRUE,2,4
,evan-two-stim-choice,196,894000,0.0-196.0,,,,898.2950002,TRAIN CHOICE,1,4,,,,-10,0,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,,,50,,,1,,,,,,,,,0.4,0.8,2,1,Stimuli/MEG_Stimuli/intermediate/In01.png,-10,TRUE,2,4
,evan-display-text,197,902217,0.0-197.0,You'll now play the BARRELL slot machine.,"For each game, press 1 to play the machine.",Please pay attention! There will be checks.,8215.67,TRAIN INFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,evan-run-trial,198,904809,0.0-198.0,,,,343.785,TRAIN OBSERVE,2,4,FALSE,1,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In06.png,49,1,,1,10,3,,,,,,,,,,,,,,,
,evan-info-quiz,199,906191,0.0-199.0,,,,877.7300003,,,,,,,,,,,,,,,,,,,Stimuli/MEG_Stimuli/intermediate/In01.png,WALLET,TRUE,TRUE,1,49,,,,,,,,,
,evan-run-trial,200,908745,0.0-200.0,,,,304.7850002,TRAIN OBSERVE,2,4,FALSE,1,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In06.png,49,1,,1,10,3,,,,,,,,,,,,,,,
,evan-info-quiz,201,910254,0.0-201.0,,,,1004.94,,,,,,,,,,,,,,,,,,,Stimuli/MEG_Stimuli/intermediate/In01.png,WALLET,TRUE,TRUE,1,51,,,,,,,,,
,evan-run-trial,202,912749,0.0-202.0,,,,258.7199998,TRAIN OBSERVE,2,4,FALSE,0,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In06.png,49,1,,2,10,3,,,,,,,,,,,,,,,
,evan-run-trial,203,915418,0.0-203.0,,,,419.1349996,TRAIN OBSERVE,2,4,FALSE,1,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In06.png,49,1,,1,10,3,,,,,,,,,,,,,,,
,evan-run-trial,204,917903,0.0-204.0,,,,246.2650002,TRAIN OBSERVE,2,4,FALSE,0,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In06.png,49,1,,2,10,3,,,,,,,,,,,,,,,
,evan-run-trial,205,920455,0.0-205.0,,,,305.315,TRAIN OBSERVE,2,4,FALSE,0,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In06.png,49,1,,2,10,3,,,,,,,,,,,,,,,
,evan-run-trial,206,923092,0.0-206.0,,,,392.8450001,TRAIN OBSERVE,2,4,FALSE,1,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In06.png,49,1,,1,10,3,,,,,,,,,,,,,,,
,evan-run-trial,207,925777,0.0-207.0,,,,445.1100002,TRAIN OBSERVE,2,4,FALSE,1,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In06.png,49,1,,1,10,3,,,,,,,,,,,,,,,
,evan-run-trial,208,928363,0.0-208.0,,,,367.36,TRAIN OBSERVE,2,4,FALSE,0,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In06.png,49,1,,2,10,3,,,,,,,,,,,,,,,
,evan-run-trial,209,930897,0.0-209.0,,,,276.8199998,TRAIN OBSERVE,2,4,FALSE,1,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In06.png,49,1,,1,10,3,,,,,,,,,,,,,,,
,evan-display-text,210,932474,0.0-210.0,You'll now play the KEY slot machine.,"For each game, press 1 to play the machine.",Please pay attention! There will be checks.,1574.82,TRAIN INFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,evan-run-trial,211,935019,0.0-211.0,,,,293.935,TRAIN OBSERVE,2,4,FALSE,1,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In04.png,49,1,,1,10,1,,,,,,,,,,,,,,,
,evan-run-trial,212,937421,0.0-212.0,,,,165.3849999,TRAIN OBSERVE,2,4,FALSE,0,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In04.png,49,1,,2,10,1,,,,,,,,,,,,,,,
,evan-run-trial,213,939889,0.0-213.0,,,,242.7699999,TRAIN OBSERVE,2,4,FALSE,0,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In04.png,49,1,,2,10,1,,,,,,,,,,,,,,,
,evan-run-trial,214,942359,0.0-214.0,,,,239.0799997,TRAIN OBSERVE,2,4,FALSE,1,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In04.png,49,1,,1,10,1,,,,,,,,,,,,,,,
,evan-run-trial,215,944826,0.0-215.0,,,,233.8999999,TRAIN OBSERVE,2,4,FALSE,0,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In04.png,49,1,,2,10,1,,,,,,,,,,,,,,,
,evan-run-trial,216,947329,0.0-216.0,,,,262.815,TRAIN OBSERVE,2,4,FALSE,0,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In04.png,49,1,,2,10,1,,,,,,,,,,,,,,,
,evan-run-trial,217,949864,0.0-217.0,,,,287.5899998,TRAIN OBSERVE,2,4,FALSE,0,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In04.png,49,1,,2,10,1,,,,,,,,,,,,,,,
,evan-run-trial,218,952183,0.0-218.0,,,,87.36999985,TRAIN OBSERVE,2,4,FALSE,0,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In04.png,49,1,,2,10,1,,,,,,,,,,,,,,,
,evan-run-trial,219,954702,0.0-219.0,,,,265.7199996,TRAIN OBSERVE,2,4,FALSE,0,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In04.png,49,1,,2,10,1,,,,,,,,,,,,,,,
,evan-info-quiz,220,956270,0.0-220.0,,,,1064.32,,,,,,,,,,,,,,,,,,,Stimuli/MEG_Stimuli/intermediate/In04.png,KEY,FALSE,FALSE,1,50,,,,,,,,,
,evan-run-trial,221,958788,0.0-221.0,,,,274.2400002,TRAIN OBSERVE,2,4,FALSE,0,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In04.png,49,1,,2,10,1,,,,,,,,,,,,,,,
,evan-display-text,222,959802,0.0-222.0,You'll now make some choices between the KEY and the BARRELL machines to earn points!,Press 1 to select the LEFT machine and 2 to select the RIGHT machine.,"Before each choice, you'll be shown the number of points for each banknote. Pay attention!",1012.125,TRAIN INFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,evan-two-stim-choice,223,968331,0.0-223.0,,,,1638.11,TRAIN CHOICE,1,4,,,,10,0,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,,,50,,,1,,,,,,,,,0.2,0.6,2,2,Stimuli/MEG_Stimuli/intermediate/In01.png,10,TRUE,1,3
,evan-two-stim-choice,224,976920,0.0-224.0,,,,1657.19,TRAIN CHOICE,1,4,,,,0,-10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,,,50,,,1,,,,,,,,,0.2,0.6,2,2,Stimuli/MEG_Stimuli/intermediate/In01.png,0,TRUE,1,3
,evan-two-stim-choice,225,985978,0.0-225.0,,,,2138.975,TRAIN CHOICE,1,4,,,,0,-10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,,,50,,,1,,,,,,,,,0.2,0.6,2,2,Stimuli/MEG_Stimuli/intermediate/In01.png,0,TRUE,1,3
,evan-two-stim-choice,226,993402,0.0-226.0,,,,519.5999998,TRAIN CHOICE,1,4,,,,0,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,,,50,,,1,,,,,,,,,0.2,0.6,2,1,Stimuli/MEG_Stimuli/intermediate/In01.png,0,TRUE,1,3
,evan-two-stim-choice,227,1000775,0.0-227.0,,,,473.6699997,TRAIN CHOICE,1,4,,,,-10,0,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,,,50,,,2,,,,,,,,,0.2,0.6,2,1,Stimuli/MEG_Stimuli/intermediate/In02.png,0,TRUE,1,3
,evan-two-stim-choice,228,1008448,0.0-228.0,,,,732.27,TRAIN CHOICE,1,4,,,,-10,0,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,,,50,,,1,,,,,,,,,0.2,0.6,2,1,Stimuli/MEG_Stimuli/intermediate/In01.png,-10,TRUE,1,3
,evan-two-stim-choice,229,1015871,0.0-229.0,,,,531.2800002,TRAIN CHOICE,1,4,,,,-10,0,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,,,49,,,1,,,,,,,,,0.2,0.6,1,1,Stimuli/MEG_Stimuli/intermediate/In01.png,-10,TRUE,1,3
,evan-two-stim-choice,230,1023260,0.0-230.0,,,,467.6950001,TRAIN CHOICE,1,4,,,,0,-10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,,,50,,,2,,,,,,,,,0.2,0.6,2,1,Stimuli/MEG_Stimuli/intermediate/In02.png,-10,FALSE,1,3
,evan-two-stim-choice,231,1030916,0.0-231.0,,,,758.87,TRAIN CHOICE,1,4,,,,0,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,,,49,,,2,,,,,,,,,0.2,0.6,1,1,Stimuli/MEG_Stimuli/intermediate/In02.png,10,TRUE,1,3
,evan-two-stim-choice,232,1039890,0.0-232.0,,,,2080.195,TRAIN CHOICE,1,4,,,,10,0,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,,,49,,,1,,,,,,,,,0.2,0.6,1,2,Stimuli/MEG_Stimuli/intermediate/In01.png,10,TRUE,1,3
,evan-two-stim-choice,233,1047347,0.0-233.0,,,,545.1799999,TRAIN CHOICE,1,4,,,,0,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,,,49,,,2,,,,,,,,,0.2,0.6,1,1,Stimuli/MEG_Stimuli/intermediate/In02.png,10,TRUE,1,3
,evan-two-stim-choice,234,1055103,0.0-234.0,,,,833.505,TRAIN CHOICE,1,4,,,,10,0,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,,,49,,,1,,,,,,,,,0.2,0.6,1,2,Stimuli/MEG_Stimuli/intermediate/In01.png,10,TRUE,1,3
,evan-display-text,235,1067689,0.0-235.0,You'll now play the KEY slot machine.,"For each game, press 1 to play the machine.",Please pay attention! There will be checks.,12584.63,TRAIN INFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,evan-run-trial,236,1070333,0.0-236.0,,,,407.1300002,TRAIN OBSERVE,2,4,FALSE,1,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In04.png,49,1,,1,10,1,,,,,,,,,,,,,,,
,evan-run-trial,237,1072818,0.0-237.0,,,,242.1900001,TRAIN OBSERVE,2,4,FALSE,0,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In04.png,49,1,,2,10,1,,,,,,,,,,,,,,,
,evan-info-quiz,238,1074462,0.0-238.0,,,,1139.085,,,,,,,,,,,,,,,,,,,Stimuli/MEG_Stimuli/intermediate/In04.png,KEY,TRUE,FALSE,1,49,,,,,,,,,
,evan-run-trial,239,1076921,0.0-239.0,,,,226.4549998,TRAIN OBSERVE,2,4,FALSE,0,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In04.png,49,1,,2,10,1,,,,,,,,,,,,,,,
